Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_002640,B9J08_002640-t37_1,Candida auris strain B8441,"PEKT02000007:115,272..115,613(+)",hypothetical protein,12941,Not Assigned,,113,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002641,B9J08_002641-t37_1,Candida auris strain B8441,"PEKT02000007:116,260..119,118(+)",hypothetical protein,109827,Not Assigned,,952,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002650,B9J08_002650-t37_1,Candida auris strain B8441,"PEKT02000007:131,790..133,997(-)",hypothetical protein,83448,Not Assigned,,735,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002655,B9J08_002655-t37_1,Candida auris strain B8441,"PEKT02000007:147,910..149,976(+)",hypothetical protein,78225,Not Assigned,,688,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002656,B9J08_002656-t37_1,Candida auris strain B8441,"PEKT02000007:150,559..151,452(+)",hypothetical protein,35072,Not Assigned,,297,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002681,B9J08_002681-t37_1,Candida auris strain B8441,"PEKT02000007:230,829..231,173(-)",hypothetical protein,12752,Not Assigned,,114,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002695,B9J08_002695-t37_1,Candida auris strain B8441,"PEKT02000007:255,060..255,416(+)",hypothetical protein,12266,Not Assigned,,118,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002709,B9J08_002709-t37_1,Candida auris strain B8441,"PEKT02000007:283,693..284,562(+)",hypothetical protein,33202,Not Assigned,,289,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002727,B9J08_002727-t37_1,Candida auris strain B8441,"PEKT02000007:316,515..318,026(-)",hypothetical protein,54953,Not Assigned,,503,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002729,B9J08_002729-t37_1,Candida auris strain B8441,"PEKT02000007:319,505..320,017(+)",hypothetical protein,17617,Not Assigned,,170,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002730,B9J08_002730-t37_1,Candida auris strain B8441,"PEKT02000007:320,152..320,982(-)",hypothetical protein,27294,Not Assigned,,276,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002731,B9J08_002731-t37_1,Candida auris strain B8441,"PEKT02000007:322,070..323,122(+)",hypothetical protein,39704,Not Assigned,,350,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002734,B9J08_002734-t37_1,Candida auris strain B8441,"PEKT02000007:325,598..327,181(+)",hypothetical protein,54626,Not Assigned,,527,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002735,B9J08_002735-t37_1,Candida auris strain B8441,"PEKT02000007:328,281..330,674(+)",hypothetical protein,76482,Not Assigned,,797,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002753,B9J08_002753-t37_1,Candida auris strain B8441,"PEKT02000007:366,032..366,307(-)",hypothetical protein,8846,Not Assigned,,91,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002754,B9J08_002754-t37_1,Candida auris strain B8441,"PEKT02000007:367,405..369,498(-)",hypothetical protein,78985,Not Assigned,,697,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002757,B9J08_002757-t37_1,Candida auris strain B8441,"PEKT02000007:373,119..373,412(+)",hypothetical protein,10993,Not Assigned,,97,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002773,B9J08_002773-t37_1,Candida auris strain B8441,"PEKT02000007:410,292..411,308(+)",hypothetical protein,37708,Not Assigned,,338,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002811,B9J08_002811-t37_1,Candida auris strain B8441,"PEKT02000007:474,294..474,890(+)",hypothetical protein,21419,Not Assigned,,198,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002825,B9J08_002825-t37_1,Candida auris strain B8441,"PEKT02000007:502,807..503,013(-)",hypothetical protein,7392,Not Assigned,,68,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002843,B9J08_002843-t37_1,Candida auris strain B8441,"PEKT02000007:545,877..547,127(+)",hypothetical protein,46573,Not Assigned,,416,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002884,B9J08_002884-t37_1,Candida auris strain B8441,"PEKT02000007:640,996..641,929(+)",hypothetical protein,33606,Not Assigned,,295,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002899,B9J08_002899-t37_1,Candida auris strain B8441,"PEKT02000007:672,550..672,861(-)",hypothetical protein,11206,Not Assigned,,103,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002925,B9J08_002925-t37_1,Candida auris strain B8441,"PEKT02000007:712,946..714,394(+)",hypothetical protein,54442,Not Assigned,,482,63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002933,B9J08_002933-t37_1,Candida auris strain B8441,"PEKT02000007:735,065..736,681(+)",hypothetical protein,62516,Not Assigned,,538,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002938,B9J08_002938-t37_1,Candida auris strain B8441,"PEKT02000007:740,426..741,634(-)",hypothetical protein,47234,Not Assigned,,402,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002958,B9J08_002958-t37_1,Candida auris strain B8441,"PEKT02000007:783,768..784,751(-)",hypothetical protein,35034,Not Assigned,,327,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_002968,B9J08_002968-t37_1,Candida auris strain B8441,"PEKT02000007:805,871..806,557(-)",hypothetical protein,24023,Not Assigned,,228,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003003,B9J08_003003-t37_1,Candida auris strain B8441,"PEKT02000007:868,602..869,543(+)",hypothetical protein,34465,Not Assigned,,313,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003012,B9J08_003012-t37_1,Candida auris strain B8441,"PEKT02000007:885,637..886,338(+)",hypothetical protein,27216,Not Assigned,,233,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003025,B9J08_003025-t37_1,Candida auris strain B8441,"PEKT02000007:908,154..909,410(-)",hypothetical protein,45999,Not Assigned,,418,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003070,B9J08_003070-t37_1,Candida auris strain B8441,"PEKT02000007:989,980..990,990(-)",hypothetical protein,38158,Not Assigned,,336,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003109,B9J08_003109-t37_1,Candida auris strain B8441,"PEKT02000007:1,053,875..1,055,236(+)",hypothetical protein,52261,Not Assigned,,453,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003110,B9J08_003110-t37_1,Candida auris strain B8441,"PEKT02000007:1,055,754..1,055,972(+)",hypothetical protein,7913,Not Assigned,,72,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003112,B9J08_003112-t37_1,Candida auris strain B8441,"PEKT02000007:1,059,972..1,060,883(+)",hypothetical protein,31077,Not Assigned,,279,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003129,B9J08_003129-t37_1,Candida auris strain B8441,"PEKT02000007:1,093,782..1,094,966(+)",hypothetical protein,44416,Not Assigned,,394,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003137,B9J08_003137-t37_1,Candida auris strain B8441,"PEKT02000007:1,108,127..1,108,495(+)",hypothetical protein,13798,Not Assigned,,122,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003149,B9J08_003149-t37_1,Candida auris strain B8441,"PEKT02000007:1,126,366..1,127,235(-)",hypothetical protein,33474,Not Assigned,,289,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003181,B9J08_003181-t37_1,Candida auris strain B8441,"PEKT02000007:1,192,484..1,192,831(+)",hypothetical protein,12885,Not Assigned,,115,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003191,B9J08_003191-t37_1,Candida auris strain B8441,"PEKT02000007:1,206,817..1,207,938(-)",hypothetical protein,42416,Not Assigned,,373,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003204,B9J08_003204-t37_1,Candida auris strain B8441,"PEKT02000007:1,236,000..1,237,418(+)",hypothetical protein,53944,Not Assigned,,472,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003223,B9J08_003223-t37_1,Candida auris strain B8441,"PEKT02000007:1,272,824..1,273,846(-)",hypothetical protein,37247,Not Assigned,,340,46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003260,B9J08_003260-t37_1,Candida auris strain B8441,"PEKT02000007:1,357,685..1,357,966(+)",hypothetical protein,10385,Not Assigned,,93,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003270,B9J08_003270-t37_1,Candida auris strain B8441,"PEKT02000007:1,373,656..1,374,537(-)",hypothetical protein,33445,Not Assigned,,293,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003286,B9J08_003286-t37_1,Candida auris strain B8441,"PEKT02000007:1,417,583..1,418,197(+)",hypothetical protein,23244,Not Assigned,,204,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003297,B9J08_003297-t37_1,Candida auris strain B8441,"PEKT02000007:1,441,316..1,442,431(+)",hypothetical protein,42472,Not Assigned,,371,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003317,B9J08_003317-t37_1,Candida auris strain B8441,"PEKT02000007:1,487,143..1,487,805(-)",hypothetical protein,25432,Not Assigned,,220,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003318,B9J08_003318-t37_1,Candida auris strain B8441,"PEKT02000007:1,488,010..1,489,266(-)",hypothetical protein,47114,Not Assigned,,418,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003325,B9J08_003325-t37_1,Candida auris strain B8441,"PEKT02000007:1,506,375..1,507,664(+)",hypothetical protein,47998,Not Assigned,,429,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003333,B9J08_003333-t37_1,Candida auris strain B8441,"PEKT02000007:1,517,195..1,518,205(+)",hypothetical protein,37069,Not Assigned,,336,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003334,B9J08_003334-t37_1,Candida auris strain B8441,"PEKT02000007:1,518,304..1,519,092(+)",hypothetical protein,28680,Not Assigned,,262,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003337,B9J08_003337-t37_1,Candida auris strain B8441,"PEKT02000007:1,520,631..1,520,960(+)",hypothetical protein,12406,Not Assigned,,109,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003350,B9J08_003350-t37_1,Candida auris strain B8441,"PEKT02000007:1,542,416..1,542,793(-)",hypothetical protein,14217,Not Assigned,,125,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003375,B9J08_003375-t37_1,Candida auris strain B8441,"PEKT02000007:1,594,915..1,596,108(+)",hypothetical protein,45692,Not Assigned,,397,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003399,B9J08_003399-t37_1,Candida auris strain B8441,"PEKT02000007:1,645,865..1,647,487(+)",hypothetical protein,60909,Not Assigned,,540,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003419,B9J08_003419-t37_1,Candida auris strain B8441,"PEKT02000007:1,693,196..1,693,864(-)",hypothetical protein,24131,Not Assigned,,222,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003422,B9J08_003422-t37_1,Candida auris strain B8441,"PEKT02000007:1,699,748..1,700,642(-)",hypothetical protein,35343,Not Assigned,,298,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003434,B9J08_003434-t37_1,Candida auris strain B8441,"PEKT02000007:1,726,029..1,728,191(-)",hypothetical protein,82826,Not Assigned,,720,129,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003468,B9J08_003468-t37_1,Candida auris strain B8441,"PEKT02000007:1,809,885..1,810,310(-)",hypothetical protein,16051,Not Assigned,,141,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003475,B9J08_003475-t37_1,Candida auris strain B8441,"PEKT02000007:1,826,074..1,826,511(-)",hypothetical protein,16311,Not Assigned,,145,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003481,B9J08_003481-t37_1,Candida auris strain B8441,"PEKT02000007:1,836,722..1,837,384(+)",hypothetical protein,25502,Not Assigned,,220,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003483,B9J08_003483-t37_1,Candida auris strain B8441,"PEKT02000007:1,838,648..1,839,568(+)",hypothetical protein,34186,Not Assigned,,306,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003487,B9J08_003487-t37_1,Candida auris strain B8441,"PEKT02000007:1,847,316..1,847,561(-)",hypothetical protein,6036,Not Assigned,,66,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003491,B9J08_003491-t37_1,Candida auris strain B8441,"PEKT02000007:1,856,486..1,857,340(+)",hypothetical protein,31607,Not Assigned,,284,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003499,B9J08_003499-t37_1,Candida auris strain B8441,"PEKT02000007:1,868,120..1,870,324(-)",hypothetical protein,80247,Not Assigned,,734,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003511,B9J08_003511-t37_1,Candida auris strain B8441,"PEKT02000007:1,895,604..1,896,035(-)",hypothetical protein,16250,Not Assigned,,143,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003528,B9J08_003528-t37_1,Candida auris strain B8441,"PEKT02000007:1,928,392..1,928,733(-)",hypothetical protein,12956,Not Assigned,,113,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003532,B9J08_003532-t37_1,Candida auris strain B8441,"PEKT02000007:1,933,199..1,934,191(-)",hypothetical protein,36776,Not Assigned,,330,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003534,B9J08_003534-t37_1,Candida auris strain B8441,"PEKT02000007:1,935,368..1,936,564(+)",hypothetical protein,44723,Not Assigned,,398,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003539,B9J08_003539-t37_1,Candida auris strain B8441,"PEKT02000007:1,943,019..1,943,965(-)",hypothetical protein,34732,Not Assigned,,297,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003551,B9J08_003551-t37_1,Candida auris strain B8441,"PEKT02000007:1,970,180..1,972,507(+)",hypothetical protein,78860,Not Assigned,,775,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003591,B9J08_003591-t37_1,Candida auris strain B8441,"PEKT02000007:2,066,003..2,067,180(+)",hypothetical protein,39307,Not Assigned,,376,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003601,B9J08_003601-t37_1,Candida auris strain B8441,"PEKT02000007:2,080,988..2,081,485(+)",hypothetical protein,18249,Not Assigned,,165,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003607,B9J08_003607-t37_1,Candida auris strain B8441,"PEKT02000007:2,091,753..2,092,837(+)",hypothetical protein,37174,Not Assigned,,347,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003635,B9J08_003635-t37_1,Candida auris strain B8441,"PEKT02000007:2,167,620..2,168,768(-)",hypothetical protein,42388,Not Assigned,,382,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003636,B9J08_003636-t37_1,Candida auris strain B8441,"PEKT02000007:2,168,964..2,169,407(+)",hypothetical protein,16447,Not Assigned,,147,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003644,B9J08_003644-t37_1,Candida auris strain B8441,"PEKT02000007:2,184,535..2,184,975(-)",hypothetical protein,16543,Not Assigned,,146,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003651,B9J08_003651-t37_1,Candida auris strain B8441,"PEKT02000007:2,197,048..2,197,800(-)",hypothetical protein,29570,Not Assigned,,250,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003672,B9J08_003672-t37_1,Candida auris strain B8441,"PEKT02000007:2,237,103..2,237,512(+)",hypothetical protein,13010,Not Assigned,,119,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003694,B9J08_003694-t37_1,Candida auris strain B8441,"PEKT02000007:2,270,218..2,272,032(-)",hypothetical protein,68502,Not Assigned,,604,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003698,B9J08_003698-t37_1,Candida auris strain B8441,"PEKT02000007:2,278,686..2,279,948(+)",hypothetical protein,46961,Not Assigned,,420,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003704,B9J08_003704-t37_1,Candida auris strain B8441,"PEKT02000007:2,290,915..2,291,865(+)",hypothetical protein,35127,Not Assigned,,316,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003723,B9J08_003723-t37_1,Candida auris strain B8441,"PEKT02000007:2,338,396..2,339,475(-)",hypothetical protein,40168,Not Assigned,,359,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003733,B9J08_003733-t37_1,Candida auris strain B8441,"PEKT02000007:2,360,547..2,361,803(-)",hypothetical protein,47856,Not Assigned,,418,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
B9J08_003744,B9J08_003744-t37_1,Candida auris strain B8441,"PEKT02000007:2,386,178..2,386,621(+)",hypothetical protein,16374,Not Assigned,,147,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
