Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_004269,B9J08_004269-t37_1,Candida auris strain B8441,"PEKT02000008:432,865..433,920(-)",hypothetical protein,40370,Not Assigned,,351,1683,1,,cd00866,"G3DSA:1.20.58.1180, G3DSA:3.90.280.10",,,PTHR11362,,,PEBP_euk,-,,,PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN,,,,,,,,,SSF49777,PEBP-like,"-, IPR035810, IPR036610",PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN,GO:0005762;GO:0005762,mitochondrial large ribosomal subunit;mitochondrial large ribosomal subunit,GO:0003735;GO:0003735,structural constituent of ribosome;structural constituent of ribosome,,,,,,,,,,,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False
B9J08_004316,B9J08_004316-t37_1,Candida auris strain B8441,"PEKT02000008:544,753..545,499(+)",hypothetical protein,27290,Not Assigned,,248,88,0,,,,,,PTHR28031,,,,,,,PROLINE-RICH PROTEIN HUA1,,,,,,,,,,,IPR038910,PROLINE-RICH PROTEIN HUA1,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_004323,B9J08_004323-t37_1,Candida auris strain B8441,"PEKT02000008:562,890..563,897(+)",hypothetical protein,36442,Not Assigned,,335,855,1,,,G3DSA:3.40.50.150,,,PTHR12133,,,,Vaccinia Virus protein VP39,,,TRNA (ADENINE(58)-N(1))-METHYLTRANSFERASE,,,,,PS51620,tRNA (adenine(57)-N(1)/adenine(58)-N(1) or adenine(58)-N(1)) (EC 2.1.1.219 or EC 2.1.1.220) family profile.,,,SSF53335,S-adenosyl-L-methionine-dependent methyltransferases,"IPR014816, IPR029063",Vaccinia Virus protein VP39,GO:0005739;GO:0031515;GO:0031515;GO:0031515,mitochondrion;tRNA (m1A) methyltransferase complex;tRNA (m1A) methyltransferase complex;tRNA (m1A) methyltransferase complex,GO:0016429;GO:0016429;GO:0160107,obsolete tRNA (adenine-N1)-methyltransferase activity;obsolete tRNA (adenine-N1)-methyltransferase activity;tRNA (adenine(58)-N1)-methyltransferase activity,GO:0030488;GO:0030488;GO:0030488,tRNA methylation;tRNA methylation;tRNA methylation,,,,,,,2.1.1.220 (tRNA (adenine(58)-N(1))-methyltransferase),,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_004327,B9J08_004327-t37_1,Candida auris strain B8441,"PEKT02000008:571,313..571,609(+)",hypothetical protein,11011,Not Assigned,,98,16,0,,,G3DSA:1.20.5.340,,,,,,,-,,,,,,,,,,,,,,-,-,GO:0031083;GO:0031083,BLOC-1 complex;BLOC-1 complex,,,GO:0007032;GO:0007032;GO:0032880;GO:0032880,endosome organization;endosome organization;regulation of protein localization;regulation of protein localization,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_004333,B9J08_004333-t37_1,Candida auris strain B8441,"PEKT02000008:581,382..583,700(+)",hypothetical protein,86092,Not Assigned,,772,306,1,,,,,,PTHR47349,,,,,,,"CHROMOSOME 8, WHOLE GENOME SHOTGUN SEQUENCE",,,,,,,,,,,-,"CHROMOSOME 8, WHOLE GENOME SHOTGUN SEQUENCE",,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004335,B9J08_004335-t37_1,Candida auris strain B8441,"PEKT02000008:586,834..587,850(+)",hypothetical protein,38521,Not Assigned,,338,38,0,,,G3DSA:1.25.40.10,,,,,,,Tetratricopeptide repeat domain,,,,,,,,,,,,SSF81901,HCP-like,"-, IPR011990",Tetratricopeptide repeat domain,GO:0031314;GO:0031314;GO:0005759;GO:0005759,extrinsic component of mitochondrial inner membrane;extrinsic component of mitochondrial inner membrane;mitochondrial matrix;mitochondrial matrix,GO:0005515,protein binding,GO:0032979;GO:0032979,protein insertion into mitochondrial inner membrane from matrix;protein insertion into mitochondrial inner membrane from matrix,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_004350,B9J08_004350-t37_1,Candida auris strain B8441,"PEKT02000008:623,443..623,946(+)",hypothetical protein,19228,Not Assigned,,167,254,0,,,,,,PTHR37331,,,,,,,YALI0F11671P,,,,,,,,,,,-,YALI0F11671P,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004367,B9J08_004367-t37_1,Candida auris strain B8441,"PEKT02000008:652,309..653,148(-)",hypothetical protein,30733,Not Assigned,,279,323,0,,,G3DSA:3.30.70.330,,,PTHR32343,,,,-,,,SERINE/ARGININE-RICH SPLICING FACTOR,,,,,,,,,SSF54928,"RNA-binding domain, RBD","-, IPR012677, IPR035979",SERINE/ARGININE-RICH SPLICING FACTOR,,,GO:0003676;GO:0000166;GO:0000166;GO:0003723;GO:0003723,nucleic acid binding;nucleotide binding;nucleotide binding;RNA binding;RNA binding,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False
B9J08_004382,B9J08_004382-t37_1,Candida auris strain B8441,"PEKT02000008:690,923..692,155(-)",hypothetical protein,43106,Not Assigned,,410,390,2,,,G3DSA:3.80.20.20,,,PTHR31018,,,,-,,,SPORULATION-SPECIFIC PROTEIN-RELATED,,,,,,,,,SSF52058,L domain-like,"-, IPR036941, IPR051648",SPORULATION-SPECIFIC PROTEIN-RELATED,GO:0009986;GO:0009277;GO:0005886,cell surface;fungal-type cell wall;plasma membrane,,,GO:0031505,fungal-type cell wall organization,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False
B9J08_004394,B9J08_004394-t37_1,Candida auris strain B8441,"PEKT02000008:723,940..724,860(-)",hypothetical protein,35177,Not Assigned,,306,605,0,,,G3DSA:1.25.40.10,,,PTHR12760,,,,Tetratricopeptide repeat domain,,,TETRATRICOPEPTIDE REPEAT PROTEIN,,,,,,,,,SSF48452,TPR-like,"IPR011990, IPR039856",TPR-like,GO:0072546;GO:0072546,EMC complex;EMC complex,GO:0005515,protein binding,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False,True,True,False
B9J08_004404,B9J08_004404-t37_1,Candida auris strain B8441,"PEKT02000008:746,159..746,985(+)",hypothetical protein,29874,Not Assigned,,262,371,0,,,,,,PTHR21521,,,,,,,"AMUN, ISOFORM A",,,,,,,,,,,-,"AMUN, ISOFORM A",,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004435,B9J08_004435-t37_1,Candida auris strain B8441,"PEKT02000008:806,536..807,561(-)",hypothetical protein,36768,Not Assigned,,341,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0035556;GO:0035556,intracellular signal transduction;intracellular signal transduction,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
B9J08_004443,B9J08_004443-t37_1,Candida auris strain B8441,"PEKT02000008:828,263..829,438(-)",hypothetical protein,43671,Not Assigned,,391,526,0,,,G3DSA:3.30.160.60,,,PTHR23057,,,,Classic Zinc Finger,,,JUXTAPOSED WITH ANOTHER ZINC FINGER PROTEIN 1,,,,,PS50157,Zinc finger C2H2 type domain profile.,SM00355,c2h2final6,SSF57667,beta-beta-alpha zinc fingers,"-, IPR013087, IPR036236, IPR051580",Zinc finger C2H2 type domain profile.,GO:0005737;GO:0005737;GO:0005634;GO:0005634;GO:0005634,cytoplasm;cytoplasm;nucleus;nucleus;nucleus,GO:0003676;GO:0003676,nucleic acid binding;nucleic acid binding,GO:0060963;GO:0060963;GO:0045944;GO:0045944;GO:0008361;GO:0008361,positive regulation of ribosomal protein gene transcription by RNA polymerase II;positive regulation of ribosomal protein gene transcription by RNA polymerase II;positive regulation of transcription by RNA polymerase II;positive regulation of transcription by RNA polymerase II;regulation of cell siz,,,,,,,,,False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_004449,B9J08_004449-t37_1,Candida auris strain B8441,"PEKT02000008:842,500..844,227(-)",hypothetical protein,66625,Not Assigned,,575,21,0,,,,,,PTHR35204,,,,,,,YALI0A21131P,,,,,,,,,,,IPR038921,YALI0A21131P,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004480,B9J08_004480-t37_1,Candida auris strain B8441,"PEKT02000009:37,552..39,936(-)",hypothetical protein,88961,Not Assigned,,794,820,0,,,"G3DSA:1.10.510.10, G3DSA:1.25.10.10, G3DSA:3.30.200.20",,,PTHR12984,,,,Transferase(Phosphotransferase) domain 1,,,SCY1-RELATED S/T PROTEIN KINASE-LIKE,,,,,PS50011,Protein kinase domain profile.,,,"SSF48371, SSF56112",Protein kinase-like (PK-like),"-, IPR000719, IPR011009, IPR011989, IPR016024, IPR051177",Transferase(Phosphotransferase) domain 1,GO:0005737;GO:0005737;GO:0005737;GO:0005643;GO:0005643,cytoplasm;cytoplasm;cytoplasm;nuclear pore;nuclear pore,GO:0005524;GO:0005524;GO:0005524;GO:0004672;GO:0004672;GO:0004672;GO:0000049;GO:0000049,ATP binding;ATP binding;ATP binding;protein kinase activity;protein kinase activity;protein kinase activity;tRNA binding;tRNA binding,GO:0006468;GO:0006468;GO:0006468;GO:0006409;GO:0006409;GO:0006409,protein phosphorylation;protein phosphorylation;protein phosphorylation;tRNA export from nucleus;tRNA export from nucleus;tRNA export from nucleus,,,,,,,,,False,False,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_004511,B9J08_004511-t37_1,Candida auris strain B8441,"PEKT02000009:103,732..105,531(-)",hypothetical protein,68384,Not Assigned,,599,1815,4,,,G3DSA:3.90.1410.10,,,PTHR13271,,,,"set domain protein methyltransferase, domain 1",,,UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE,,,,,,,,,SSF82199,SET domain,"-, IPR046341, IPR050600",UNCHARACTERIZED PUTATIVE METHYLTRANSFERASE,GO:0005634,nucleus,GO:0016279;GO:0016279;GO:0016279,protein-lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity;protein-lysine N-methyltransferase activity,GO:0018027;GO:0018027;GO:0018026;GO:0018026;GO:0018026,peptidyl-lysine dimethylation;peptidyl-lysine dimethylation;peptidyl-lysine monomethylation;peptidyl-lysine monomethylation;peptidyl-lysine monomethylation,,,,,,,,2.1.1.85 (protein-histidine N-methyltransferase),False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_004530,B9J08_004530-t37_1,Candida auris strain B8441,"PEKT02000009:144,410..144,889(+)",hypothetical protein,15755,Not Assigned,,159,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0009277;GO:0009277,fungal-type cell wall;fungal-type cell wall,,,GO:0042631;GO:0042631,cellular response to water deprivation;cellular response to water deprivation,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_004571,B9J08_004571-t37_1,Candida auris strain B8441,"PEKT02000009:252,755..254,620(-)",hypothetical protein,69774,Not Assigned,,621,1037,1,,,,,,PTHR22970,,,,,,,AT-RICH INTERACTIVE DOMAIN-CONTAINING PROTEIN 2,,,,,PS51526,RFX-type winged-helix DNA-binding domain profile.,,,,,"IPR003150, IPR052406",RFX-type winged-helix DNA-binding domain profile.,GO:0016586;GO:0016586;GO:0016586,RSC-type complex;RSC-type complex;RSC-type complex,GO:0003677;GO:0015616;GO:0015616,DNA binding;DNA translocase activity;DNA translocase activity,GO:0070301;GO:0070301;GO:0006337;GO:0006337;GO:0006355;GO:0006357;GO:0006357;GO:0009303;GO:0009303;GO:0006368;GO:0006368,cellular response to hydrogen peroxide;cellular response to hydrogen peroxide;nucleosome disassembly;nucleosome disassembly;regulation of DNA-templated transcription;regulation of transcription by RNA polymerase II;regulation of transcription by RNA polymerase II;rRNA transcription;rRNA transcriptio,,,,,,,,,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False
B9J08_004595,B9J08_004595-t37_1,Candida auris strain B8441,"PEKT02000009:314,326..315,246(-)",hypothetical protein,34987,Not Assigned,,306,37,0,,cd23703,,,,,,,mS26_PET12,,,,,,,,,,,,,,,-,mS26_PET12,GO:0005763;GO:0005763,mitochondrial small ribosomal subunit;mitochondrial small ribosomal subunit,GO:0003735;GO:0003735,structural constituent of ribosome;structural constituent of ribosome,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False
B9J08_004603,B9J08_004603-t37_1,Candida auris strain B8441,"PEKT02000009:330,955..333,027(+)",hypothetical protein,76639,Not Assigned,,690,379,0,,,G3DSA:2.170.130.20,,,PTHR31331,,,,-,,,LCCL DOMAIN PROTEIN (AFU_ORTHOLOGUE AFUA_5G08630),,,,,,,,,SSF69848,LCCL domain,"IPR036609, IPR051957",LCCL DOMAIN PROTEIN (AFU_ORTHOLOGUE AFUA_5G08630),,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_004617,B9J08_004617-t37_1,Candida auris strain B8441,"PEKT02000009:361,637..363,679(+)",hypothetical protein,74890,Not Assigned,,680,43,0,,,,,,,,,,,,,,,,,,,,,,SSF50978,WD40 repeat-like,IPR036322,WD40 repeat-like,GO:0019897;GO:0019897,extrinsic component of plasma membrane;extrinsic component of plasma membrane,GO:0005515,protein binding,GO:0043200;GO:0043200,response to amino acid;response to amino acid,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_004628,B9J08_004628-t37_1,Candida auris strain B8441,"PEKT02000009:385,569..386,714(-)",hypothetical protein,44572,Not Assigned,,381,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0030870;GO:0030870,Mre11 complex;Mre11 complex,GO:0003690;GO:0003690;GO:0000014;GO:0000014,double-stranded DNA binding;double-stranded DNA binding;single-stranded DNA endodeoxyribonuclease activity;single-stranded DNA endodeoxyribonuclease activity,GO:0006308;GO:0006308;GO:0000729;GO:0000729;GO:0010791;GO:0010791;GO:0042138;GO:0042138;GO:0000706;GO:0000706;GO:1905779;GO:1905779;GO:0035306;GO:0035306;GO:0000723;GO:0000723;GO:0031860;GO:0031860,DNA catabolic process;DNA catabolic process;DNA double-strand break processing;DNA double-strand break processing;DNA double-strand break processing involved in repair via synthesis-dependent strand annealing;DNA double-strand break processing involved in repair via synthesis-dependent strand anneal,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_004634,B9J08_004634-t37_1,Candida auris strain B8441,"PEKT02000009:401,141..402,517(-)",hypothetical protein,50865,Not Assigned,,458,19,1,,,,,,,,,,,,,,,,,,PS51257,Prokaryotic membrane lipoprotein lipid attachment site profile.,,,,,-,Prokaryotic membrane lipoprotein lipid attachment site profile.,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
B9J08_004646,B9J08_004646-t37_1,Candida auris strain B8441,"PEKT02000009:432,964..433,737(+)",hypothetical protein,29849,Not Assigned,,257,35,0,,,,,,,,,,,,,,,,,,,,,,SSF81406,Mitochondrial cytochrome c oxidase subunit IV,IPR036639,Mitochondrial cytochrome c oxidase subunit IV,GO:0005739;GO:0005751;GO:0005751;GO:0045277,mitochondrion;obsolete mitochondrial respiratory chain complex IV;obsolete mitochondrial respiratory chain complex IV;respiratory chain complex IV,GO:0004129;GO:0004129,cytochrome-c oxidase activity;cytochrome-c oxidase activity,GO:0006123;GO:0006123;GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen;mitochondrial electron transport, cytochrome c to oxygen;mitochondrial electron transport, cytochrome c to oxygen",,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_004683,B9J08_004683-t37_1,Candida auris strain B8441,"PEKT02000009:510,528..510,968(+)",hypothetical protein,16421,Not Assigned,,146,246,1,,,,,,,,,,,,,,,,,,,,SM00916,L51_S25_CI_B8_2,,,IPR007741,L51_S25_CI_B8_2,GO:0005762;GO:0005762;GO:0005840,mitochondrial large ribosomal subunit;mitochondrial large ribosomal subunit;ribosome,GO:0003735;GO:0003735,structural constituent of ribosome;structural constituent of ribosome,GO:0032543;GO:0032543,mitochondrial translation;mitochondrial translation,,,,,,,,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False
B9J08_004691,B9J08_004691-t37_1,Candida auris strain B8441,"PEKT02000009:526,172..527,440(+)",hypothetical protein,47759,Not Assigned,,422,528,0,,"cd15857, cd15886",G3DSA:1.20.5.110,,,PTHR19305,,,SNARE_SEC9N,-,,,SYNAPTOSOMAL ASSOCIATED PROTEIN,,,,,PS50192,t-SNARE coiled-coil homology domain profile.,SM00397,tSNARE_6,SSF58038,SNARE fusion complex,"-, IPR000727",t-SNARE coiled-coil homology domain profile.,GO:0019897;GO:0019897;GO:0005886;GO:0005628;GO:0005628;GO:0031201;GO:0031201;GO:0031201,extrinsic component of plasma membrane;extrinsic component of plasma membrane;plasma membrane;prospore membrane;prospore membrane;SNARE complex;SNARE complex;SNARE complex,GO:0005484;GO:0005484;GO:0005484;GO:0019905,SNAP receptor activity;SNAP receptor activity;SNAP receptor activity;syntaxin binding,GO:0030437;GO:0030437;GO:0031321;GO:0031321;GO:0032120;GO:0032120;GO:0006887;GO:0006887;GO:0006887;GO:0006906;GO:0006906;GO:0006906,ascospore formation;ascospore formation;ascospore-type prospore assembly;ascospore-type prospore assembly;ascospore-type prospore membrane formation;ascospore-type prospore membrane formation;exocytosis;exocytosis;exocytosis;vesicle fusion;vesicle fusion;vesicle fusion,,,,,,,,,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_004708,B9J08_004708-t37_1,Candida auris strain B8441,"PEKT02000009:562,394..563,011(+)",hypothetical protein,22586,Not Assigned,,205,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005739,mitochondrion,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
B9J08_004719,B9J08_004719-t37_1,Candida auris strain B8441,"PEKT02000009:584,302..585,876(+)",hypothetical protein,58227,Not Assigned,,524,647,0,,,G3DSA:2.130.10.10,,,PTHR19924,,,,-,,,UTP15 U3 SMALL NUCLEOLAR RNA-ASSOCIATED PROTEIN 15 FAMILY MEMBER,,,,,,,,,SSF50978,WD40 repeat-like,"-, IPR015943, IPR036322",WD40 repeat-like,GO:0005730,nucleolus,GO:0005515,protein binding,GO:0045943;GO:0042273;GO:0042273;GO:0006364,positive regulation of transcription by RNA polymerase I;ribosomal large subunit biogenesis;ribosomal large subunit biogenesis;rRNA processing,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_004722,B9J08_004722-t37_1,Candida auris strain B8441,"PEKT02000009:590,887..591,900(+)",hypothetical protein,37394,Not Assigned,,337,392,0,,,G3DSA:1.20.1290.10,,,PTHR28180,,,,-,,,CONSERVED MITOCHONDRIAL PROTEIN-RELATED,,,,,,,,,SSF69118,AhpD-like,"IPR029032, IPR052999",CONSERVED MITOCHONDRIAL PROTEIN-RELATED,GO:0005777;GO:0005777,peroxisome;peroxisome,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False
B9J08_004750,B9J08_004750-t37_1,Candida auris strain B8441,"PEKT02000009:645,837..647,573(-)",hypothetical protein,64073,Not Assigned,,578,25,0,,,,,,PTHR46283,,,,,,,E3 UBIQUITIN-PROTEIN LIGASE MARCH5,,,,,,,,,,,-,E3 UBIQUITIN-PROTEIN LIGASE MARCH5,,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004757,B9J08_004757-t37_1,Candida auris strain B8441,"PEKT02000009:659,726..663,415(+)",hypothetical protein,138717,Not Assigned,,1229,298,0,,,G3DSA:3.80.10.10,,,PTHR47566,PR00019,,,Ribonuclease Inhibitor,,,-,Leucine-rich repeat signature,,,,PS51450,Leucine-rich repeat profile.,"SM00364, SM00365, SM00369",LRR_typ_2,"SSF52047, SSF52058",RNI-like,"-, IPR001611, IPR003591, IPR032675, IPR052574",RNI-like,GO:0044732;GO:0044732;GO:0061499;GO:0061499;GO:0061499,mitotic spindle pole body;mitotic spindle pole body;outer plaque of mitotic spindle pole body;outer plaque of mitotic spindle pole body;outer plaque of mitotic spindle pole body,GO:0005515;GO:0035591;GO:0035591;GO:0035591,protein binding;signaling adaptor activity;signaling adaptor activity;signaling adaptor activity,GO:0030953;GO:0030953;GO:0051293;GO:0051293;GO:0000073;GO:0000073;GO:0045132;GO:0045132;GO:0140278;GO:0140278;GO:0031536;GO:0031536;GO:1902412;GO:1902412;GO:1902412;GO:0031028;GO:0031028;GO:0031028,astral microtubule organization;astral microtubule organization;establishment of spindle localization;establishment of spindle localization;initial mitotic spindle pole body separation;initial mitotic spindle pole body separation;meiotic chromosome segregation;meiotic chromosome segregation;mitotic ,,,,,,,,,False,False,True,False,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_004771,B9J08_004771-t37_1,Candida auris strain B8441,"PEKT02000009:695,175..696,953(+)",hypothetical protein,67017,Not Assigned,,592,39,0,,,G3DSA:1.10.472.80,,,,,,,-,,,,,,,,,,SM00164,tbc_4,SSF47923,Ypt/Rab-GAP domain of gyp1p,"-, IPR000195, IPR035969",Ypt/Rab-GAP domain of gyp1p,GO:0005622;GO:0005622,intracellular anatomical structure;intracellular anatomical structure,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
B9J08_004772,B9J08_004772-t37_1,Candida auris strain B8441,"PEKT02000009:697,325..698,854(+)",hypothetical protein,54521,Not Assigned,,509,245,0,,,G3DSA:1.20.1250.20,,,PTHR23524,,,,MFS general substrate transporter like domains,,,"TRANSPORTER, PUTATIVE (AFU_ORTHOLOGUE AFUA_8G04850)-RELATED",,,,,,,,,SSF103473,MFS general substrate transporter,"-, IPR036259","TRANSPORTER, PUTATIVE (AFU_ORTHOLOGUE AFUA_8G04850)-RELATED",,,,,,,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
B9J08_004773,B9J08_004773-t37_1,Candida auris strain B8441,"PEKT02000009:699,272..701,752(+)",hypothetical protein,90654,Not Assigned,,826,208,0,,cd00063,"G3DSA:1.20.5.1160, G3DSA:2.60.40.10",,,,,,FN3,Immunoglobulins,,,,,,,,,,,,SSF49265,Fibronectin type III,"-, IPR003961, IPR013783, IPR036116",Immunoglobulins,,,GO:0005515,protein binding,,,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False
B9J08_004817,B9J08_004817-t37_1,Candida auris strain B8441,"PEKT02000009:806,305..806,925(-)",hypothetical protein,22225,Not Assigned,,206,23,0,,,G3DSA:3.10.20.90,,,,,,,-,,,,,,,,,,,,,,-,-,GO:0010494;GO:0010494;GO:0005634;GO:0005634;GO:0072380;GO:0072380,cytoplasmic stress granule;cytoplasmic stress granule;nucleus;nucleus;TRC complex;TRC complex,,,GO:0000753;GO:0000753;GO:0006620;GO:0006620,cell morphogenesis involved in conjugation with cellular fusion;cell morphogenesis involved in conjugation with cellular fusion;post-translational protein targeting to endoplasmic reticulum membrane;post-translational protein targeting to endoplasmic reticulum membrane,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_004822,B9J08_004822-t37_1,Candida auris strain B8441,"PEKT02000009:819,630..820,742(-)",hypothetical protein,41735,Not Assigned,,370,722,1,,cd14688,G3DSA:1.20.5.170,,,PTHR40621,,,bZIP_YAP,-,,,TRANSCRIPTION FACTOR KAPC-RELATED,,,,,,,SM00338,brlzneu,SSF57959,Leucine zipper domain,"-, IPR004827, IPR046347, IPR050936",TRANSCRIPTION FACTOR KAPC-RELATED,GO:0090575,RNA polymerase II transcription regulator complex,GO:0001228;GO:0003700;GO:0003700;GO:0003700;GO:0043565;GO:0043565;GO:0000976,"DNA-binding transcription activator activity, RNA polymerase II-specific;DNA-binding transcription factor activity;DNA-binding transcription factor activity;DNA-binding transcription factor activity;sequence-specific DNA binding;sequence-specific DNA binding;transcription cis-regulatory region bindi",GO:0006355;GO:0006357;GO:0006357,regulation of DNA-templated transcription;regulation of transcription by RNA polymerase II;regulation of transcription by RNA polymerase II,,,,,,,,,False,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False
B9J08_004865,B9J08_004865-t37_1,Candida auris strain B8441,"PEKT02000009:913,079..914,377(-)",hypothetical protein,48660,Not Assigned,,432,38,0,,,,,,PTHR12652,,,,,,,PEROXISOMAL BIOGENESIS FACTOR 11,,,,,,,,,,,-,PEROXISOMAL BIOGENESIS FACTOR 11,GO:0005778;GO:0005778;GO:0005778;GO:0005777;GO:0005777,peroxisomal membrane;peroxisomal membrane;peroxisomal membrane;peroxisome;peroxisome,,,GO:0016559;GO:0007031;GO:0007031;GO:0016558;GO:0016558,peroxisome fission;peroxisome organization;peroxisome organization;protein import into peroxisome matrix;protein import into peroxisome matrix,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_004895,B9J08_004895-t37_1,Candida auris strain B8441,"PEKT02000009:1,002,913..1,005,450(+)",hypothetical protein,95700,Not Assigned,,845,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0003676;GO:0003676;GO:0008270;GO:0008270,nucleic acid binding;nucleic acid binding;zinc ion binding;zinc ion binding,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
B9J08_004896,B9J08_004896-t37_1,Candida auris strain B8441,"PEKT02000009:1,005,644..1,007,143(+)",hypothetical protein,56919,Not Assigned,,500,6252,0,,,G3DSA:3.60.10.10,,,PTHR19446,,,,Endonuclease/exonuclease/phosphatase,,,REVERSE TRANSCRIPTASES,,,,,,,,,SSF56219,DNase I-like,"-, IPR036691",REVERSE TRANSCRIPTASES,,,GO:0003723;GO:0003723;GO:0003964;GO:0003964,RNA binding;RNA binding;RNA-directed DNA polymerase activity;RNA-directed DNA polymerase activity,GO:0006278;GO:0006278,RNA-templated DNA biosynthetic process;RNA-templated DNA biosynthetic process,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False
