Gene ID,Threshold,GO ID,ProtNote Probability,ProtNote Rank,Description
B9J08_004029,0.8,GO:0004672,0.9698,18,protein kinase activity
B9J08_004030,0.8,GO:0005524,0.9934,16,ATP binding
B9J08_004041,0.8,GO:0003676,0.8493,3,nucleic acid binding
B9J08_004061,0.8,GO:0003677,0.9844,7,DNA binding
B9J08_004061,0.8,GO:0008270,0.9542,13,zinc ion binding
B9J08_004066,0.8,GO:0015031,0.8419,15,protein transport
B9J08_004068,0.8,GO:0016020,0.9841,15,membrane
B9J08_004068,0.8,GO:0005524,0.9808,17,ATP binding
B9J08_004073,0.8,GO:0003899,0.8887,17,DNA-directed 5'-3' RNA polymerase activity
B9J08_004080,0.8,GO:0005730,0.8436,15,nucleolus
B9J08_004086,0.8,GO:0051301,0.9961,5,cell division
B9J08_004088,0.8,GO:0046872,0.9971,11,metal ion binding
B9J08_004094,0.8,GO:0000166,0.9812,15,nucleotide binding
B9J08_004094,0.8,GO:0005524,0.9798,18,ATP binding
B9J08_004095,0.8,GO:0003824,0.9817,10,catalytic activity
B9J08_004097,0.8,GO:0022857,0.8745,11,transmembrane transporter activity
B9J08_004099,0.8,GO:0016020,0.899,9,membrane
B9J08_004099,0.8,GO:0022857,0.8765,10,transmembrane transporter activity
B9J08_004113,0.8,GO:0022857,0.851,9,transmembrane transporter activity
B9J08_004114,0.8,GO:0016491,0.9414,2,oxidoreductase activity
B9J08_004115,0.8,GO:0003755,0.943,3,peptidyl-prolyl cis-trans isomerase activity
B9J08_004115,0.8,GO:0006457,0.9327,5,protein folding
B9J08_004115,0.8,GO:0051082,0.8413,15,unfolded protein binding
B9J08_004116,0.8,GO:0005524,0.9547,15,ATP binding
B9J08_004121,0.8,GO:0046872,0.9527,2,metal ion binding
B9J08_004122,0.8,GO:0016020,0.939,9,membrane
B9J08_004122,0.8,GO:0016765,0.8662,16,"transferase activity, transferring alkyl or aryl (other than methyl) groups"
B9J08_004124,0.8,GO:0005524,0.9932,12,ATP binding
B9J08_004129,0.8,GO:0000166,0.9801,7,nucleotide binding
B9J08_004129,0.8,GO:0005524,0.9268,17,ATP binding
B9J08_004132,0.8,GO:0006886,0.8397,16,intracellular protein transport
B9J08_004132,0.8,GO:0031267,0.8372,17,small GTPase binding
B9J08_004141,0.8,GO:0016020,0.8399,10,membrane
B9J08_004142,0.8,GO:0005524,0.9683,14,ATP binding
B9J08_004142,0.8,GO:0004672,0.9556,19,protein kinase activity
B9J08_004144,0.8,GO:0006465,0.9202,10,signal peptide processing
B9J08_004147,0.8,GO:0005525,0.9948,14,GTP binding
B9J08_004149,0.8,GO:0006629,0.8465,20,lipid metabolic process
B9J08_004157,0.8,GO:0016020,0.8744,9,membrane
B9J08_004161,0.8,GO:0020037,0.9955,3,heme binding
B9J08_004161,0.8,GO:0005506,0.9204,14,iron ion binding
B9J08_004161,0.8,GO:0004497,0.9037,15,monooxygenase activity
B9J08_004166,0.8,GO:0005524,0.9969,9,ATP binding
B9J08_004167,0.8,GO:0005634,0.9352,10,nucleus
B9J08_004175,0.8,GO:0005576,0.8087,5,extracellular region
B9J08_004188,0.8,GO:0022857,0.9407,11,transmembrane transporter activity
B9J08_004189,0.8,GO:0051537,0.869,19,"2 iron, 2 sulfur cluster binding"
B9J08_004196,0.8,GO:0006886,0.8298,20,intracellular protein transport
B9J08_004210,0.8,GO:0046872,0.9317,6,metal ion binding
B9J08_004212,0.8,GO:0046872,0.9055,6,metal ion binding
B9J08_004220,0.8,GO:0015031,0.8373,17,protein transport
B9J08_004225,0.8,GO:0005525,0.9968,11,GTP binding
B9J08_004225,0.8,GO:0044208,0.9963,13,'de novo' AMP biosynthetic process
B9J08_004228,0.8,GO:0016791,0.9399,6,phosphatase activity
B9J08_004230,0.8,GO:0005525,0.9844,12,GTP binding
B9J08_004231,0.8,GO:0005525,0.9887,5,GTP binding
B9J08_004249,0.8,GO:0003676,0.8803,9,nucleic acid binding
B9J08_004264,0.8,GO:0022857,0.9601,8,transmembrane transporter activity
B9J08_004264,0.8,GO:0016020,0.8446,15,membrane
B9J08_004265,0.8,GO:0046872,0.808,9,metal ion binding
B9J08_004271,0.8,GO:0003700,0.8753,12,DNA-binding transcription factor activity
B9J08_004273,0.8,GO:0004129,0.8059,16,cytochrome-c oxidase activity
B9J08_004285,0.8,GO:0000166,0.9824,7,nucleotide binding
B9J08_004285,0.8,GO:0005524,0.976,10,ATP binding
B9J08_004286,0.8,GO:0016020,0.9896,6,membrane
B9J08_004286,0.8,GO:0030479,0.9742,15,actin cortical patch
B9J08_004286,0.8,GO:0006897,0.9573,20,endocytosis
B9J08_004292,0.8,GO:0016813,0.8899,16,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines"
B9J08_004294,0.8,GO:0045047,0.9968,6,protein targeting to ER
B9J08_004294,0.8,GO:0000166,0.9952,9,nucleotide binding
B9J08_004294,0.8,GO:0006605,0.9912,20,protein targeting
B9J08_004298,0.8,GO:0030956,0.9979,12,glutamyl-tRNA(Gln) amidotransferase complex
B9J08_004298,0.8,GO:0003824,0.997,13,catalytic activity
B9J08_004299,0.8,GO:0035998,0.9996,7,"7,8-dihydroneopterin 3'-triphosphate biosynthetic process"
B9J08_004303,0.8,GO:0003677,0.9418,11,DNA binding
B9J08_004309,0.8,GO:0005524,0.9661,12,ATP binding
B9J08_004319,0.8,GO:0005525,0.9863,10,GTP binding
B9J08_004320,0.8,GO:0000321,0.9228,14,re-entry into mitotic cell cycle after pheromone arrest
B9J08_004321,0.8,GO:0005524,0.9933,7,ATP binding
B9J08_004321,0.8,GO:0000166,0.9927,8,nucleotide binding
B9J08_004322,0.8,GO:0005524,0.997,5,ATP binding
B9J08_004331,0.8,GO:0008270,0.988,6,zinc ion binding
B9J08_004331,0.8,GO:0016491,0.9296,10,oxidoreductase activity
B9J08_004331,0.8,GO:0005737,0.8556,13,cytoplasm
B9J08_004334,0.8,GO:0005634,0.8296,11,nucleus
B9J08_004336,0.8,GO:0005524,0.9823,12,ATP binding
B9J08_004338,0.8,GO:0005524,0.9789,8,ATP binding
B9J08_004338,0.8,GO:0051082,0.9728,14,unfolded protein binding
B9J08_004338,0.8,GO:0006457,0.9678,18,protein folding
B9J08_004340,0.8,GO:0005524,0.9899,10,ATP binding
B9J08_004341,0.8,GO:0016491,0.8156,6,oxidoreductase activity
B9J08_004344,0.8,GO:0000166,0.9533,7,nucleotide binding
B9J08_004344,0.8,GO:0005524,0.9526,8,ATP binding
B9J08_004345,0.8,GO:0016491,0.9116,3,oxidoreductase activity
B9J08_004352,0.8,GO:0019510,0.9986,3,S-adenosylhomocysteine catabolic process
B9J08_004352,0.8,GO:0006730,0.9986,4,one-carbon metabolic process
B9J08_004353,0.8,GO:0003677,0.9823,6,DNA binding
B9J08_004353,0.8,GO:0005634,0.8641,20,nucleus
B9J08_004355,0.8,GO:0008270,0.9444,15,zinc ion binding
B9J08_004355,0.8,GO:0003700,0.9195,16,DNA-binding transcription factor activity
B9J08_004357,0.8,GO:0016787,0.9728,3,hydrolase activity
B9J08_004357,0.8,GO:0008233,0.9488,4,peptidase activity
B9J08_004361,0.8,GO:0045454,0.9895,1,cell redox homeostasis
B9J08_004361,0.8,GO:0003756,0.8568,14,protein disulfide isomerase activity
B9J08_004361,0.8,GO:0016853,0.8256,18,isomerase activity
B9J08_004365,0.8,GO:0005743,0.9483,19,mitochondrial inner membrane
B9J08_004369,0.8,GO:0005524,0.9928,16,ATP binding
B9J08_004374,0.8,GO:0015031,0.996,7,protein transport
B9J08_004375,0.8,GO:0006096,0.9941,12,glycolytic process
B9J08_004382,0.8,GO:0005886,0.9341,4,plasma membrane
B9J08_004385,0.8,GO:0005525,0.9035,7,GTP binding
B9J08_004393,0.8,GO:0006241,0.995,7,CTP biosynthetic process
B9J08_004393,0.8,GO:0003883,0.9913,17,CTP synthase activity
B9J08_004399,0.8,GO:0016192,0.8272,9,vesicle-mediated transport
B9J08_004401,0.8,GO:0000166,0.9829,3,nucleotide binding
B9J08_004401,0.8,GO:0005524,0.9765,13,ATP binding
B9J08_004402,0.8,GO:0000993,0.985,8,RNA polymerase II complex binding
B9J08_004402,0.8,GO:0006355,0.98,14,"regulation of transcription, DNA-templated"
B9J08_004406,0.8,GO:0003824,0.9805,8,catalytic activity
B9J08_004406,0.8,GO:0005524,0.9781,10,ATP binding
B9J08_004407,0.8,GO:0006869,0.9968,13,lipid transport
B9J08_004408,0.8,GO:0003824,0.9091,9,catalytic activity
B9J08_004408,0.8,GO:0008654,0.8606,15,phospholipid biosynthetic process
B9J08_004410,0.8,GO:0005975,0.9738,4,carbohydrate metabolic process
B9J08_004410,0.8,GO:0005618,0.8566,10,cell wall
B9J08_004411,0.8,GO:0006897,0.9288,20,endocytosis
B9J08_004412,0.8,GO:0001671,0.8882,18,ATPase activator activity
B9J08_004417,0.8,GO:0008152,0.82,5,metabolic process
B9J08_004420,0.8,GO:0005524,0.9176,9,ATP binding
B9J08_004421,0.8,GO:0005634,0.9234,17,nucleus
B9J08_004423,0.8,GO:0003743,0.8019,18,translation initiation factor activity
B9J08_004427,0.8,GO:0005743,0.9679,13,mitochondrial inner membrane
B9J08_004429,0.8,GO:0022857,0.8699,5,transmembrane transporter activity
B9J08_004430,0.8,GO:0000166,0.9904,5,nucleotide binding
B9J08_004430,0.8,GO:0005524,0.9875,7,ATP binding
B9J08_004436,0.8,GO:0022857,0.9405,6,transmembrane transporter activity
B9J08_004443,0.8,GO:0005634,0.8939,5,nucleus
B9J08_004443,0.8,GO:0003676,0.8933,6,nucleic acid binding
B9J08_004446,0.8,GO:0000166,0.9798,3,nucleotide binding
B9J08_004446,0.8,GO:0005524,0.9402,20,ATP binding
B9J08_004447,0.8,GO:0016757,0.9185,20,"transferase activity, transferring glycosyl groups"
B9J08_004452,0.8,GO:0000166,0.9968,6,nucleotide binding
B9J08_004452,0.8,GO:0005524,0.9951,10,ATP binding
B9J08_004458,0.8,GO:0008270,0.8848,20,zinc ion binding
B9J08_004463,0.8,GO:0005524,0.9864,12,ATP binding
B9J08_004472,0.8,GO:0016020,0.8241,6,membrane
B9J08_004474,0.8,GO:0022857,0.8998,10,transmembrane transporter activity
B9J08_004475,0.8,GO:0022857,0.8232,11,transmembrane transporter activity
B9J08_004477,0.8,GO:0003824,0.9902,2,catalytic activity
B9J08_004477,0.8,GO:0004553,0.9135,9,"hydrolase activity, hydrolyzing O-glycosyl compounds"
B9J08_004477,0.8,GO:0005975,0.8961,10,carbohydrate metabolic process
B9J08_004478,0.8,GO:0020037,0.9645,12,heme binding
B9J08_004478,0.8,GO:0005506,0.9128,13,iron ion binding
B9J08_004478,0.8,GO:0004497,0.9056,14,monooxygenase activity
B9J08_004483,0.8,GO:0005758,0.9549,11,mitochondrial intermembrane space
B9J08_004485,0.8,GO:0005524,0.9565,15,ATP binding
B9J08_004497,0.8,GO:0004128,0.8037,7,"cytochrome-b5 reductase activity, acting on NAD(P)H"
B9J08_004498,0.8,GO:0005618,0.8394,3,cell wall
B9J08_004499,0.8,GO:0005525,0.9969,8,GTP binding
B9J08_004501,0.8,GO:0016491,0.9232,7,oxidoreductase activity
B9J08_004501,0.8,GO:0003885,0.9158,8,"D-arabinono-1,4-lactone oxidase activity"
B9J08_004501,0.8,GO:0050660,0.8034,19,flavin adenine dinucleotide binding
B9J08_004503,0.8,GO:0004298,0.9946,4,threonine-type endopeptidase activity
B9J08_004503,0.8,GO:0008233,0.9882,10,peptidase activity
B9J08_004503,0.8,GO:0004175,0.9869,12,endopeptidase activity
B9J08_004504,0.8,GO:0005524,0.9898,12,ATP binding
B9J08_004512,0.8,GO:0008535,0.8586,12,respiratory chain complex IV assembly
B9J08_004512,0.8,GO:0033617,0.8069,14,mitochondrial respiratory chain complex IV assembly
B9J08_004513,0.8,GO:0006810,0.8899,6,transport
B9J08_004518,0.8,GO:0016491,0.8958,9,oxidoreductase activity
B9J08_004518,0.8,GO:0045454,0.8832,12,cell redox homeostasis
B9J08_004518,0.8,GO:0004601,0.8545,14,peroxidase activity
B9J08_004522,0.8,GO:0005524,0.9462,12,ATP binding
B9J08_004524,0.8,GO:0005525,0.9881,7,GTP binding
B9J08_004525,0.8,GO:0016491,0.8054,4,oxidoreductase activity
B9J08_004543,0.8,GO:0102345,0.8478,7,3-hydroxy-lignoceroyl-CoA dehydratase activity
B9J08_004543,0.8,GO:0102343,0.806,12,3-hydroxy-arachidoyl-CoA dehydratase activity
B9J08_004543,0.8,GO:0102158,0.8004,14,very-long-chain 3-hydroxyacyl-CoA dehydratase activity
B9J08_004546,0.8,GO:0045454,0.8843,1,cell redox homeostasis
B9J08_004550,0.8,GO:0006740,0.9857,15,NADPH regeneration
B9J08_004551,0.8,GO:0008236,0.8029,10,serine-type peptidase activity
B9J08_004552,0.8,GO:0004252,0.848,10,serine-type endopeptidase activity
B9J08_004552,0.8,GO:0008236,0.8298,11,serine-type peptidase activity
B9J08_004553,0.8,GO:0008233,0.8992,9,peptidase activity
B9J08_004558,0.8,GO:0004721,0.962,10,phosphoprotein phosphatase activity
B9J08_004558,0.8,GO:0005737,0.9032,15,cytoplasm
B9J08_004561,0.8,GO:0006807,0.996,13,nitrogen compound metabolic process
B9J08_004561,0.8,GO:0003824,0.9959,14,catalytic activity
B9J08_004569,0.8,GO:0051082,0.9261,5,unfolded protein binding
B9J08_004569,0.8,GO:0006457,0.9134,7,protein folding
B9J08_004569,0.8,GO:0016272,0.8007,10,prefoldin complex
B9J08_004573,0.8,GO:0022857,0.8643,7,transmembrane transporter activity
B9J08_004579,0.8,GO:0003746,0.9936,15,translation elongation factor activity
B9J08_004579,0.8,GO:0005525,0.9922,20,GTP binding
B9J08_004581,0.8,GO:0005525,0.9978,3,GTP binding
B9J08_004584,0.8,GO:0022857,0.8437,11,transmembrane transporter activity
B9J08_004588,0.8,GO:0005525,0.9938,5,GTP binding
B9J08_004590,0.8,GO:0006629,0.9766,16,lipid metabolic process
B9J08_004593,0.8,GO:0016020,0.8947,17,membrane
B9J08_004593,0.8,GO:0006885,0.8843,19,regulation of pH
B9J08_004600,0.8,GO:0016491,0.9421,4,oxidoreductase activity
B9J08_004600,0.8,GO:0008270,0.8365,10,zinc ion binding
B9J08_004601,0.8,GO:0000166,0.9541,14,nucleotide binding
B9J08_004601,0.8,GO:0005524,0.951,15,ATP binding
B9J08_004608,0.8,GO:0071255,0.9147,9,Cvt vesicle assembly
B9J08_004608,0.8,GO:0071562,0.9039,13,nucleus-vacuole junction assembly
B9J08_004608,0.8,GO:0071561,0.8879,18,nucleus-vacuole junction
B9J08_004610,0.8,GO:0046872,0.9951,7,metal ion binding
B9J08_004610,0.8,GO:0005524,0.9663,20,ATP binding
B9J08_004611,0.8,GO:0006913,0.96,16,nucleocytoplasmic transport
B9J08_004621,0.8,GO:0003676,0.8465,10,nucleic acid binding
B9J08_004624,0.8,GO:0003676,0.868,5,nucleic acid binding
B9J08_004624,0.8,GO:0003677,0.8305,11,DNA binding
B9J08_004626,0.8,GO:0005730,0.8259,19,nucleolus
B9J08_004633,0.8,GO:0022857,0.8855,4,transmembrane transporter activity
B9J08_004633,0.8,GO:0015183,0.8413,7,L-aspartate transmembrane transporter activity
B9J08_004635,0.8,GO:0005758,0.8439,13,mitochondrial intermembrane space
B9J08_004638,0.8,GO:0003676,0.8604,16,nucleic acid binding
B9J08_004638,0.8,GO:0005634,0.844,19,nucleus
B9J08_004639,0.8,GO:0005524,0.981,19,ATP binding
B9J08_004641,0.8,GO:0015031,0.9814,11,protein transport
B9J08_004647,0.8,GO:0071455,0.9946,15,cellular response to hyperoxia
B9J08_004648,0.8,GO:0008233,0.9855,5,peptidase activity
B9J08_004648,0.8,GO:0004175,0.8788,8,endopeptidase activity
B9J08_004652,0.8,GO:0005524,0.9953,17,ATP binding
B9J08_004658,0.8,GO:0005524,0.8087,20,ATP binding
B9J08_004659,0.8,GO:0016620,0.9489,2,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
B9J08_004659,0.8,GO:0008152,0.9479,4,metabolic process
B9J08_004659,0.8,GO:0016491,0.9236,10,oxidoreductase activity
B9J08_004659,0.8,GO:0006807,0.8675,15,nitrogen compound metabolic process
B9J08_004662,0.8,GO:0022857,0.9306,12,transmembrane transporter activity
B9J08_004662,0.8,GO:0055085,0.9155,13,transmembrane transport
B9J08_004666,0.8,GO:0016491,0.907,5,oxidoreductase activity
B9J08_004675,0.8,GO:0005524,0.993,14,ATP binding
B9J08_004681,0.8,GO:0016491,0.8898,1,oxidoreductase activity
B9J08_004690,0.8,GO:0022857,0.9058,7,transmembrane transporter activity
B9J08_004692,0.8,GO:0022857,0.9249,5,transmembrane transporter activity
B9J08_004704,0.8,GO:0000166,0.9672,5,nucleotide binding
B9J08_004709,0.8,GO:0016491,0.9842,3,oxidoreductase activity
B9J08_004709,0.8,GO:0010181,0.9789,5,FMN binding
B9J08_004712,0.8,GO:0015248,0.8505,3,sterol transporter activity
B9J08_004714,0.8,GO:0030337,0.8525,7,DNA polymerase processivity factor activity
B9J08_004718,0.8,GO:0015248,0.8187,5,sterol transporter activity
B9J08_004721,0.8,GO:0000166,0.985,6,nucleotide binding
B9J08_004721,0.8,GO:0005524,0.9832,11,ATP binding
B9J08_004725,0.8,GO:0022857,0.9395,8,transmembrane transporter activity
B9J08_004728,0.8,GO:0032977,0.8494,12,membrane insertase activity
B9J08_004736,0.8,GO:0003676,0.883,16,nucleic acid binding
B9J08_004737,0.8,GO:0006090,0.9528,15,pyruvate metabolic process
B9J08_004742,0.8,GO:0016020,0.8529,15,membrane
B9J08_004742,0.8,GO:0046872,0.8341,17,metal ion binding
B9J08_004742,0.8,GO:0020037,0.8225,19,heme binding
B9J08_004746,0.8,GO:0019706,0.9997,8,protein-cysteine S-palmitoyltransferase activity
B9J08_004752,0.8,GO:0071819,0.9961,11,DUBm complex
B9J08_004753,0.8,GO:0046872,0.9176,6,metal ion binding
B9J08_004753,0.8,GO:0045271,0.9041,10,respiratory chain complex I
B9J08_004753,0.8,GO:0051536,0.859,18,iron-sulfur cluster binding
B9J08_004753,0.8,GO:0005747,0.8387,19,mitochondrial respiratory chain complex I
B9J08_004754,0.8,GO:0003677,0.9479,4,DNA binding
B9J08_004754,0.8,GO:0046982,0.8302,15,protein heterodimerization activity
B9J08_004754,0.8,GO:0005634,0.8146,19,nucleus
B9J08_004756,0.8,GO:0003676,0.9498,5,nucleic acid binding
B9J08_004756,0.8,GO:0003723,0.8843,12,RNA binding
B9J08_004759,0.8,GO:0016192,0.9812,2,vesicle-mediated transport
B9J08_004759,0.8,GO:0006888,0.9312,13,endoplasmic reticulum to Golgi vesicle-mediated transport
B9J08_004759,0.8,GO:0030134,0.8657,18,COPII-coated ER to Golgi transport vesicle
B9J08_004764,0.8,GO:0016491,0.983,14,oxidoreductase activity
B9J08_004766,0.8,GO:0000166,0.9981,9,nucleotide binding
B9J08_004766,0.8,GO:0005524,0.9967,12,ATP binding
B9J08_004774,0.8,GO:0003824,0.8523,9,catalytic activity
B9J08_004775,0.8,GO:0022857,0.8259,13,transmembrane transporter activity
B9J08_004785,0.8,GO:0005524,0.9958,11,ATP binding
B9J08_004787,0.8,GO:0005634,0.8089,14,nucleus
B9J08_004795,0.8,GO:0006355,0.9904,2,"regulation of transcription, DNA-templated"
B9J08_004797,0.8,GO:0022857,0.9691,5,transmembrane transporter activity
B9J08_004797,0.8,GO:0008643,0.8885,17,carbohydrate transport
B9J08_004798,0.8,GO:0006520,0.9624,14,cellular amino acid metabolic process
B9J08_004804,0.8,GO:0016491,0.8159,8,oxidoreductase activity
B9J08_004814,0.8,GO:0003824,0.8055,18,catalytic activity
B9J08_004816,0.8,GO:0043087,0.964,6,regulation of GTPase activity
B9J08_004819,0.8,GO:0003677,0.983,6,DNA binding
B9J08_004820,0.8,GO:0005634,0.9258,13,nucleus
B9J08_004820,0.8,GO:0008270,0.9176,15,zinc ion binding
B9J08_004820,0.8,GO:0003677,0.9099,18,DNA binding
B9J08_004827,0.8,GO:0005789,0.91,16,endoplasmic reticulum membrane
B9J08_004828,0.8,GO:0003824,0.8701,2,catalytic activity
B9J08_004830,0.8,GO:0022857,0.8463,12,transmembrane transporter activity
B9J08_004834,0.8,GO:0005525,0.9925,12,GTP binding
B9J08_004838,0.8,GO:0010181,0.9468,12,FMN binding
B9J08_004839,0.8,GO:0010181,0.8635,13,FMN binding
B9J08_004839,0.8,GO:0016491,0.8616,14,oxidoreductase activity
B9J08_004840,0.8,GO:0010181,0.8485,10,FMN binding
B9J08_004840,0.8,GO:0016491,0.8289,12,oxidoreductase activity
B9J08_004843,0.8,GO:0016282,0.9838,1,eukaryotic 43S preinitiation complex
B9J08_004843,0.8,GO:0005852,0.9453,7,eukaryotic translation initiation factor 3 complex
B9J08_004843,0.8,GO:0003743,0.8472,15,translation initiation factor activity
B9J08_004846,0.8,GO:0015031,0.9042,9,protein transport
B9J08_004850,0.8,GO:0000166,0.9827,7,nucleotide binding
B9J08_004850,0.8,GO:0005524,0.9077,19,ATP binding
B9J08_004851,0.8,GO:0016070,0.8095,14,RNA metabolic process
B9J08_004853,0.8,GO:0005524,0.9796,9,ATP binding
B9J08_004856,0.8,GO:0005515,0.9217,19,protein binding
B9J08_004858,0.8,GO:1990748,0.9318,9,cellular detoxification
B9J08_004858,0.8,GO:0005811,0.9115,13,lipid droplet
B9J08_004858,0.8,GO:0016042,0.8832,16,lipid catabolic process
B9J08_004858,0.8,GO:0006629,0.8794,18,lipid metabolic process
B9J08_004861,0.8,GO:0003677,0.988,11,DNA binding
B9J08_004861,0.8,GO:0008270,0.9759,13,zinc ion binding
B9J08_004861,0.8,GO:0005634,0.9546,16,nucleus
B9J08_004862,0.8,GO:0035064,0.927,12,methylated histone binding
B9J08_004862,0.8,GO:0046872,0.9078,14,metal ion binding
B9J08_004862,0.8,GO:0035267,0.8401,19,NuA4 histone acetyltransferase complex
B9J08_004866,0.8,GO:0005524,0.9392,12,ATP binding
B9J08_004868,0.8,GO:0005524,0.9836,10,ATP binding
B9J08_004869,0.8,GO:0000145,0.872,7,exocyst
B9J08_004870,0.8,GO:0005634,0.87,5,nucleus
B9J08_004875,0.8,GO:0046872,0.9712,6,metal ion binding
B9J08_004883,0.8,GO:0008270,0.9861,9,zinc ion binding
B9J08_004883,0.8,GO:0005634,0.9211,20,nucleus
B9J08_004886,0.8,GO:0016491,0.8818,9,oxidoreductase activity
B9J08_004889,0.8,GO:0006810,0.8325,9,transport
B9J08_004889,0.8,GO:0016020,0.805,14,membrane
B9J08_004907,0.8,GO:0097157,0.9965,1,pre-mRNA intronic binding
B9J08_004907,0.8,GO:0030623,0.9456,3,U5 snRNA binding
B9J08_004907,0.8,GO:0030620,0.9392,4,U2 snRNA binding
B9J08_004907,0.8,GO:0005682,0.9045,5,U5 snRNP
B9J08_004907,0.8,GO:0030619,0.8552,10,U1 snRNA binding
B9J08_004907,0.8,GO:0017070,0.8332,13,U6 snRNA binding
B9J08_004913,0.8,GO:0005524,0.9864,9,ATP binding
B9J08_004913,0.8,GO:0000166,0.9861,11,nucleotide binding
B9J08_004914,0.8,GO:0051539,0.811,15,"4 iron, 4 sulfur cluster binding"
B9J08_004916,0.8,GO:0006595,0.9943,9,polyamine metabolic process
B9J08_004916,0.8,GO:0006596,0.9915,12,polyamine biosynthetic process
B9J08_004918,0.8,GO:0005524,0.9819,16,ATP binding
B9J08_004923,0.8,GO:0005524,0.981,13,ATP binding
B9J08_004927,0.8,GO:0015288,0.9534,1,porin activity
B9J08_004927,0.8,GO:0046930,0.9114,5,pore complex
B9J08_004928,0.8,GO:0005524,0.9799,11,ATP binding
B9J08_004930,0.8,GO:0016831,0.8801,7,carboxy-lyase activity
B9J08_004930,0.8,GO:0003824,0.8539,10,catalytic activity
B9J08_004936,0.8,GO:0005515,0.9358,1,protein binding
B9J08_004938,0.8,GO:0003824,0.9164,3,catalytic activity
B9J08_004939,0.8,GO:0015031,0.992,10,protein transport
B9J08_004941,0.8,GO:0016491,0.9415,2,oxidoreductase activity
B9J08_004944,0.8,GO:0016020,0.9211,13,membrane
B9J08_004944,0.8,GO:0042910,0.8461,20,xenobiotic transmembrane transporter activity
B9J08_004947,0.8,GO:0006457,0.8713,11,protein folding
B9J08_004949,0.8,GO:0003824,0.8276,13,catalytic activity
B9J08_004949,0.8,GO:0006596,0.8145,17,polyamine biosynthetic process
B9J08_004950,0.8,GO:0016787,0.972,1,hydrolase activity
B9J08_004950,0.8,GO:0005737,0.8995,9,cytoplasm
B9J08_004950,0.8,GO:0005955,0.8095,14,calcineurin complex
B9J08_004955,0.8,GO:0005525,0.9971,4,GTP binding
B9J08_004960,0.8,GO:0022857,0.935,7,transmembrane transporter activity
B9J08_004967,0.8,GO:0003824,0.8038,2,catalytic activity
B9J08_004969,0.8,GO:0072380,0.9562,6,TRC complex
B9J08_004970,0.8,GO:0005874,1.0,5,microtubule
B9J08_004975,0.8,GO:0008168,0.8843,5,methyltransferase activity
B9J08_004977,0.8,GO:0006468,0.9829,10,protein phosphorylation
B9J08_004992,0.8,GO:0005524,0.9741,8,ATP binding
B9J08_004992,0.8,GO:0006457,0.8993,20,protein folding
B9J08_005003,0.8,GO:0005524,0.9828,9,ATP binding
B9J08_005007,0.8,GO:0006694,0.8802,9,steroid biosynthetic process
B9J08_005007,0.8,GO:0005811,0.8593,14,lipid droplet
B9J08_005011,0.8,GO:0006810,0.9937,4,transport
B9J08_005013,0.8,GO:0005524,0.9849,10,ATP binding
B9J08_005015,0.8,GO:0006364,0.9244,15,rRNA processing
B9J08_005025,0.8,GO:0022857,0.9018,7,transmembrane transporter activity
B9J08_005028,0.8,GO:0016787,0.8961,12,hydrolase activity
B9J08_005030,0.8,GO:0005525,0.9971,18,GTP binding
B9J08_005033,0.8,GO:0000166,0.9794,8,nucleotide binding
B9J08_005033,0.8,GO:0005524,0.9773,9,ATP binding
B9J08_005033,0.8,GO:0016787,0.9603,20,hydrolase activity
B9J08_005044,0.8,GO:0000166,0.989,6,nucleotide binding
B9J08_005044,0.8,GO:0005524,0.9828,11,ATP binding
B9J08_005045,0.8,GO:0003676,0.8443,16,nucleic acid binding
B9J08_005047,0.8,GO:0016020,0.8461,11,membrane
B9J08_005053,0.8,GO:0005524,0.9846,9,ATP binding
B9J08_005054,0.8,GO:0016491,0.8596,6,oxidoreductase activity
B9J08_005069,0.8,GO:0008168,0.8157,14,methyltransferase activity
B9J08_005073,0.8,GO:0005524,0.9758,12,ATP binding
B9J08_005074,0.8,GO:0006325,0.9942,15,chromatin organization
B9J08_005081,0.8,GO:0000421,0.9008,20,autophagosome membrane
B9J08_005082,0.8,GO:0003824,0.9988,14,catalytic activity
B9J08_005084,0.8,GO:0006886,0.9164,16,intracellular protein transport
B9J08_005084,0.8,GO:0031267,0.815,20,small GTPase binding
B9J08_005085,0.8,GO:0005524,0.9825,12,ATP binding
B9J08_005086,0.8,GO:0008152,0.8686,5,metabolic process
B9J08_005088,0.8,GO:0008233,0.9554,5,peptidase activity
B9J08_005088,0.8,GO:0046872,0.8879,8,metal ion binding
B9J08_005094,0.8,GO:0000750,0.8104,11,pheromone-dependent signal transduction involved in conjugation with cellular fusion
B9J08_005095,0.8,GO:0005484,0.9659,4,SNAP receptor activity
B9J08_005095,0.8,GO:0031201,0.9516,10,SNARE complex
B9J08_005095,0.8,GO:0006906,0.9119,19,vesicle fusion
B9J08_005097,0.8,GO:0051536,0.9692,11,iron-sulfur cluster binding
B9J08_005103,0.8,GO:0005743,0.9542,13,mitochondrial inner membrane
B9J08_005107,0.8,GO:0005634,0.985,12,nucleus
B9J08_005116,0.8,GO:0005524,0.9798,13,ATP binding
B9J08_005121,0.8,GO:0005634,0.8337,15,nucleus
